,classes,3,4,12,21,22,27,33,Total,bacia,model,version,year
1221,27,0,0,0,0,0,0,0,0,754,SpatialV2,15,2021
1222,33,1,2,1,2,0,0,7,13,754,SpatialV2,15,2021
1223,Total,16,450,2,246,1,0,8,723,754,SpatialV2,15,2021
1224,3,4,9,0,0,0,0,0,13,754,SpatialV2,15,1985
1225,4,14,431,1,110,0,0,0,556,754,SpatialV2,15,1985
1226,12,0,2,0,11,0,0,0,13,754,SpatialV2,15,1985
1227,21,3,49,3,64,1,0,1,121,754,SpatialV2,15,1985
1228,22,0,1,0,0,0,0,0,1,754,SpatialV2,15,1985
1229,27,0,0,0,0,0,0,0,0,754,SpatialV2,15,1985
1230,33,0,3,2,1,0,0,13,19,754,SpatialV2,15,1985
1231,Total,21,495,6,186,1,0,14,723,754,SpatialV2,15,1985
1232,3,0,0,0,0,0,0,0,0,758,SpatialV2,15,2004
1233,4,0,53,0,33,1,0,0,87,758,SpatialV2,15,2004
1234,12,0,0,0,0,2,0,0,2,758,SpatialV2,15,2004
1235,21,0,18,1,50,0,0,0,69,758,SpatialV2,15,2004
1236,22,0,0,0,0,0,0,0,0,758,SpatialV2,15,2004
1237,27,0,0,0,0,0,0,0,0,758,SpatialV2,15,2004
1238,33,0,1,0,1,0,0,1,3,758,SpatialV2,15,2004
1239,Total,0,72,1,84,3,0,1,161,758,SpatialV2,15,2004
1240,3,0,6,0,0,0,0,0,6,756,SpatialV2,15,1989
1241,4,0,179,12,52,0,0,0,243,756,SpatialV2,15,1989
1242,12,0,2,1,3,0,0,1,7,756,SpatialV2,15,1989
1243,21,0,51,4,74,0,0,0,129,756,SpatialV2,15,1989
1244,22,0,0,1,2,0,0,0,3,756,SpatialV2,15,1989
1245,27,0,0,0,0,0,0,0,0,756,SpatialV2,15,1989
1246,33,0,0,0,0,0,0,7,7,756,SpatialV2,15,1989
1247,Total,0,238,18,131,0,0,8,395,756,SpatialV2,15,1989
1248,3,5,11,0,1,0,0,0,17,Caatinga,SpatialV2,15,2010
1249,4,12,665,4,252,3,0,2,938,Caatinga,SpatialV2,15,2010
1250,12,0,3,1,17,1,0,2,24,Caatinga,SpatialV2,15,2010
1251,21,1,155,9,362,9,0,1,537,Caatinga,SpatialV2,15,2010
1252,22,0,4,0,5,0,0,0,9,Caatinga,SpatialV2,15,2010
1253,27,0,0,0,0,0,0,0,0,Caatinga,SpatialV2,15,2010
1254,33,1,5,3,2,1,0,31,43,Caatinga,SpatialV2,15,2010
1255,Total,19,843,17,639,14,0,36,1568,Caatinga,SpatialV2,15,2010
1256,3,4,7,0,0,0,0,0,11,754,SpatialV2,15,1991
1257,4,12,359,1,128,0,0,0,500,754,SpatialV2,15,1991
1258,12,0,4,0,9,0,0,0,13,754,SpatialV2,15,1991
1259,21,3,51,3,122,0,0,1,180,754,SpatialV2,15,1991
1260,22,0,0,0,4,0,0,0,4,754,SpatialV2,15,1991
1261,27,0,0,0,0,0,0,0,0,754,SpatialV2,15,1991
1262,33,0,3,4,1,0,0,7,15,754,SpatialV2,15,1991
1263,Total,19,424,8,264,0,0,8,723,754,SpatialV2,15,1991
1264,3,0,5,0,1,0,0,0,6,756,SpatialV2,15,1995
1265,4,2,172,13,50,1,0,1,239,756,SpatialV2,15,1995
1266,12,0,5,2,1,0,0,0,8,756,SpatialV2,15,1995
1267,21,0,50,2,81,0,0,0,133,756,SpatialV2,15,1995
1268,22,0,1,0,1,0,0,0,2,756,SpatialV2,15,1995
1269,27,0,0,0,0,0,0,0,0,756,SpatialV2,15,1995
1270,33,0,1,1,1,0,0,4,7,756,SpatialV2,15,1995
1271,Total,2,234,18,135,1,0,5,395,756,SpatialV2,15,1995
1272,3,6,14,0,0,0,0,0,20,Caatinga,SpatialV2,15,2020
1273,4,13,726,17,186,1,0,0,943,Caatinga,SpatialV2,15,2020
1274,12,0,4,6,13,0,0,2,25,Caatinga,SpatialV2,15,2020
1275,21,6,174,11,347,2,0,1,541,Caatinga,SpatialV2,15,2020
1276,22,0,1,0,7,0,0,0,8,Caatinga,SpatialV2,15,2020
1277,27,0,0,0,0,0,0,0,0,Caatinga,SpatialV2,15,2020
1278,33,2,3,1,7,1,0,17,31,Caatinga,SpatialV2,15,2020
1279,Total,27,922,35,560,4,0,20,1568,Caatinga,SpatialV2,15,2020
1280,3,0,6,0,0,0,0,0,6,756,SpatialV2,15,1991
1281,4,0,176,1,60,0,0,0,237,756,SpatialV2,15,1991
1282,12,1,2,0,4,0,0,0,7,756,SpatialV2,15,1991
1283,21,0,64,0,70,0,0,0,134,756,SpatialV2,15,1991
1284,22,0,1,0,3,0,0,0,4,756,SpatialV2,15,1991
1285,27,0,0,0,0,0,0,0,0,756,SpatialV2,15,1991
1286,33,1,0,0,1,0,0,5,7,756,SpatialV2,15,1991
1287,Total,2,249,1,138,0,0,5,395,756,SpatialV2,15,1991
1288,3,0,0,0,0,0,0,0,0,758,SpatialV2,15,2010
1289,4,0,65,1,16,0,0,0,82,758,SpatialV2,15,2010
1290,12,0,0,0,1,1,0,0,2,758,SpatialV2,15,2010
1291,21,0,22,0,49,3,0,0,74,758,SpatialV2,15,2010
1292,22,0,0,0,0,0,0,0,0,758,SpatialV2,15,2010
1293,27,0,0,0,0,0,0,0,0,758,SpatialV2,15,2010
1294,33,0,2,0,0,1,0,0,3,758,SpatialV2,15,2010
1295,Total,0,89,1,66,5,0,0,161,758,SpatialV2,15,2010
1296,3,4,8,0,0,0,0,0,12,754,SpatialV2,15,1989
1297,4,11,394,0,114,1,0,0,520,754,SpatialV2,15,1989
1298,12,0,3,1,8,0,0,0,12,754,SpatialV2,15,1989
1299,21,4,67,2,83,1,0,1,158,754,SpatialV2,15,1989
1300,22,0,1,0,2,1,0,0,4,754,SpatialV2,15,1989
1301,27,0,0,0,0,0,0,0,0,754,SpatialV2,15,1989
1302,33,0,3,2,1,0,0,11,17,754,SpatialV2,15,1989
1303,Total,19,476,5,208,3,0,12,723,754,SpatialV2,15,1989
1304,3,4,6,0,0,0,0,0,10,754,SpatialV2,15,2012
1305,4,11,376,1,81,0,0,1,470,754,SpatialV2,15,2012
1306,12,0,1,1,11,0,0,0,13,754,SpatialV2,15,2012
1307,21,1,65,1,138,0,0,1,206,754,SpatialV2,15,2012
1308,22,0,2,0,2,0,0,0,4,754,SpatialV2,15,2012
1309,27,0,0,0,0,0,0,0,0,754,SpatialV2,15,2012
1310,33,1,1,0,3,0,0,15,20,754,SpatialV2,15,2012
1311,Total,17,451,3,235,0,0,17,723,754,SpatialV2,15,2012
1312,3,1,2,0,1,0,0,0,4,757,SpatialV2,15,1993
1313,4,4,103,0,44,0,0,0,151,757,SpatialV2,15,1993
1314,12,0,1,0,1,0,0,0,2,757,SpatialV2,15,1993
1315,21,1,40,0,84,0,0,0,125,757,SpatialV2,15,1993
1316,22,0,0,0,1,0,0,0,1,757,SpatialV2,15,1993
1317,27,0,0,0,0,0,0,0,0,757,SpatialV2,15,1993
1318,33,0,1,0,3,0,0,2,6,757,SpatialV2,15,1993
1319,Total,6,147,0,134,0,0,2,289,757,SpatialV2,15,1993
1320,3,1,2,0,1,0,0,0,4,757,SpatialV2,15,2002
1321,4,4,82,1,60,0,0,0,147,757,SpatialV2,15,2002
1322,12,0,0,0,2,0,0,0,2,757,SpatialV2,15,2002
1323,21,0,17,1,107,3,0,0,128,757,SpatialV2,15,2002
1324,22,0,0,0,1,0,0,0,1,757,SpatialV2,15,2002
1325,27,0,0,0,0,0,0,0,0,757,SpatialV2,15,2002
1326,33,0,1,0,3,0,0,3,7,757,SpatialV2,15,2002
1327,Total,5,102,2,174,3,0,3,289,757,SpatialV2,15,2002
1328,3,4,8,0,0,0,0,0,12,754,SpatialV2,15,2020
1329,4,9,361,1,96,0,0,0,467,754,SpatialV2,15,2020
1330,12,0,4,1,9,0,0,0,14,754,SpatialV2,15,2020
1331,21,2,69,5,136,1,0,0,213,754,SpatialV2,15,2020
1332,22,0,1,0,3,0,0,0,4,754,SpatialV2,15,2020
1333,27,0,0,0,0,0,0,0,0,754,SpatialV2,15,2020
1334,33,1,1,1,3,0,0,7,13,754,SpatialV2,15,2020
1335,Total,16,444,8,247,1,0,7,723,754,SpatialV2,15,2020
1336,3,4,6,0,1,0,0,0,11,754,SpatialV2,15,2015
1337,4,12,364,1,91,0,0,1,469,754,SpatialV2,15,2015
1338,12,0,2,0,12,0,0,0,14,754,SpatialV2,15,2015
1339,21,2,71,1,141,0,0,0,215,754,SpatialV2,15,2015
1340,22,0,1,0,3,0,0,0,4,754,SpatialV2,15,2015
1341,27,0,0,0,0,0,0,0,0,754,SpatialV2,15,2015
1342,33,1,1,2,2,0,0,4,10,754,SpatialV2,15,2015
1343,Total,19,445,4,250,0,0,5,723,754,SpatialV2,15,2015
1344,3,6,11,0,3,0,0,0,20,Caatinga,SpatialV2,15,2019
1345,4,18,721,10,193,0,0,0,942,Caatinga,SpatialV2,15,2019
1346,12,1,5,2,17,0,0,0,25,Caatinga,SpatialV2,15,2019
1347,21,6,151,6,378,1,0,1,543,Caatinga,SpatialV2,15,2019
1348,22,0,1,1,6,0,0,0,8,Caatinga,SpatialV2,15,2019
1349,27,0,0,0,0,0,0,0,0,Caatinga,SpatialV2,15,2019
1350,33,1,5,0,6,1,0,17,30,Caatinga,SpatialV2,15,2019
1351,Total,32,894,19,603,2,0,18,1568,Caatinga,SpatialV2,15,2019
1352,3,4,4,0,1,0,0,0,9,754,SpatialV2,15,1995
1353,4,10,388,1,82,0,0,0,481,754,SpatialV2,15,1995
1354,12,1,4,0,10,0,0,0,15,754,SpatialV2,15,1995
1355,21,3,94,3,98,2,0,4,204,754,SpatialV2,15,1995
1356,22,0,0,0,4,0,0,0,4,754,SpatialV2,15,1995
1357,27,0,0,0,0,0,0,0,0,754,SpatialV2,15,1995
1358,33,0,2,0,0,0,0,8,10,754,SpatialV2,15,1995
1359,Total,18,492,4,195,2,0,12,723,754,SpatialV2,15,1995
1360,3,1,1,0,2,0,0,0,4,757,SpatialV2,15,2000
1361,4,2,105,0,41,0,0,0,148,757,SpatialV2,15,2000
1362,12,0,0,0,2,0,0,0,2,757,SpatialV2,15,2000
1363,21,0,32,0,94,0,0,1,127,757,SpatialV2,15,2000
1364,22,0,0,1,0,0,0,0,1,757,SpatialV2,15,2000
1365,27,0,0,0,0,0,0,0,0,757,SpatialV2,15,2000
1366,33,0,3,1,1,0,0,2,7,757,SpatialV2,15,2000
1367,Total,3,141,2,140,0,0,3,289,757,SpatialV2,15,2000
1368,3,0,0,0,0,0,0,0,0,758,SpatialV2,15,1999
1369,4,0,68,0,20,2,0,0,90,758,SpatialV2,15,1999
1370,12,0,0,0,2,0,0,0,2,758,SpatialV2,15,1999
1371,21,0,24,0,42,0,0,1,67,758,SpatialV2,15,1999
1372,22,0,0,0,0,0,0,0,0,758,SpatialV2,15,1999
1373,27,0,0,0,0,0,0,0,0,758,SpatialV2,15,1999
1374,33,0,1,0,1,0,0,0,2,758,SpatialV2,15,1999
1375,Total,0,93,0,65,2,0,1,161,758,SpatialV2,15,1999
1376,3,1,2,0,1,0,0,0,4,757,SpatialV2,15,2021
1377,4,5,90,0,47,0,0,0,142,757,SpatialV2,15,2021
1378,12,0,0,0,2,0,0,0,2,757,SpatialV2,15,2021
1379,21,3,14,0,115,0,0,0,132,757,SpatialV2,15,2021
1380,22,0,1,0,1,0,0,0,2,757,SpatialV2,15,2021
1381,27,0,0,0,0,0,0,0,0,757,SpatialV2,15,2021
1382,33,0,0,1,3,0,0,3,7,757,SpatialV2,15,2021
1383,Total,9,107,1,169,0,0,3,289,757,SpatialV2,15,2021
1384,3,5,10,0,4,0,0,0,19,Caatinga,SpatialV2,15,1995
1385,4,14,739,14,192,1,0,2,962,Caatinga,SpatialV2,15,1995
1386,12,1,9,2,15,0,0,0,27,Caatinga,SpatialV2,15,1995
1387,21,5,210,5,302,2,0,4,528,Caatinga,SpatialV2,15,1995
1388,22,0,1,0,6,0,0,0,7,Caatinga,SpatialV2,15,1995
1389,27,0,0,0,0,0,0,0,0,Caatinga,SpatialV2,15,1995
1390,33,1,5,3,1,0,0,15,25,Caatinga,SpatialV2,15,1995
1391,Total,26,974,24,520,3,0,21,1568,Caatinga,SpatialV2,15,1995
1392,3,2,2,0,0,0,0,0,4,757,SpatialV2,15,2017
1393,4,5,108,1,29,0,0,0,143,757,SpatialV2,15,2017
1394,12,0,1,0,1,0,0,0,2,757,SpatialV2,15,2017
1395,21,1,29,2,99,0,0,0,131,757,SpatialV2,15,2017
1396,22,0,1,0,1,0,0,0,2,757,SpatialV2,15,2017
1397,27,0,0,0,0,0,0,0,0,757,SpatialV2,15,2017
1398,33,0,0,0,5,0,0,2,7,757,SpatialV2,15,2017
1399,Total,8,141,3,135,0,0,2,289,757,SpatialV2,15,2017
1400,3,4,4,0,1,0,0,0,9,754,SpatialV2,15,2011
1401,4,9,311,1,148,0,0,0,469,754,SpatialV2,15,2011
1402,12,0,5,1,8,0,0,0,14,754,SpatialV2,15,2011
1403,21,1,68,1,134,0,0,2,206,754,SpatialV2,15,2011
1404,22,0,0,0,4,0,0,0,4,754,SpatialV2,15,2011
1405,27,0,0,0,0,0,0,0,0,754,SpatialV2,15,2011
1406,33,1,1,2,0,0,0,17,21,754,SpatialV2,15,2011
1407,Total,15,389,5,295,0,0,19,723,754,SpatialV2,15,2011
1408,3,4,4,0,1,0,0,0,9,754,SpatialV2,15,2006
1409,4,12,341,1,112,0,0,0,466,754,SpatialV2,15,2006
1410,12,1,3,1,9,0,0,0,14,754,SpatialV2,15,2006
1411,21,3,68,3,135,0,0,3,212,754,SpatialV2,15,2006
1412,22,0,2,0,1,1,0,0,4,754,SpatialV2,15,2006
1413,27,0,0,0,0,0,0,0,0,754,SpatialV2,15,2006
1414,33,3,1,0,0,0,0,14,18,754,SpatialV2,15,2006
1415,Total,23,419,5,258,1,0,17,723,754,SpatialV2,15,2006
1416,3,4,6,0,0,0,0,0,10,754,SpatialV2,15,2001
1417,4,10,314,1,153,1,0,0,479,754,SpatialV2,15,2001
1418,12,0,4,1,9,0,0,0,14,754,SpatialV2,15,2001
1419,21,2,62,4,136,1,0,0,205,754,SpatialV2,15,2001
1420,22,0,2,0,3,0,0,0,5,754,SpatialV2,15,2001
1421,27,0,0,0,0,0,0,0,0,754,SpatialV2,15,2001
1422,33,1,2,1,2,0,0,4,10,754,SpatialV2,15,2001
1423,Total,17,390,7,303,2,0,4,723,754,SpatialV2,15,2001
1424,3,0,3,0,0,0,0,0,3,756,SpatialV2,15,2013
1425,4,1,210,9,32,0,0,0,252,756,SpatialV2,15,2013
1426,12,0,1,1,4,1,0,0,7,756,SpatialV2,15,2013
1427,21,0,54,7,61,2,0,0,124,756,SpatialV2,15,2013
1428,22,0,0,0,2,0,0,0,2,756,SpatialV2,15,2013
1429,27,0,0,0,0,0,0,0,0,756,SpatialV2,15,2013
1430,33,1,1,0,2,0,0,3,7,756,SpatialV2,15,2013
1431,Total,2,269,17,101,3,0,3,395,756,SpatialV2,15,2013
1432,3,5,18,0,0,0,0,0,23,Caatinga,SpatialV2,15,1986
1433,4,14,818,23,198,3,0,2,1058,Caatinga,SpatialV2,15,1986
1434,12,0,5,3,14,1,0,1,24,Caatinga,SpatialV2,15,1986
1435,21,4,135,11,265,7,0,1,423,Caatinga,SpatialV2,15,1986
1436,22,0,2,1,2,1,0,1,7,Caatinga,SpatialV2,15,1986
1437,27,0,0,0,0,0,0,0,0,Caatinga,SpatialV2,15,1986
1438,33,1,4,2,2,0,0,24,33,Caatinga,SpatialV2,15,1986
1439,Total,24,982,40,481,12,0,29,1568,Caatinga,SpatialV2,15,1986
1440,3,5,14,0,1,0,0,0,20,Caatinga,SpatialV2,15,2021
1441,4,17,719,10,191,1,0,0,938,Caatinga,SpatialV2,15,2021
1442,12,0,7,2,17,0,0,0,26,Caatinga,SpatialV2,15,2021
1443,21,4,170,9,355,7,0,1,546,Caatinga,SpatialV2,15,2021
1444,22,0,3,0,5,0,0,0,8,Caatinga,SpatialV2,15,2021
1445,27,0,0,0,0,0,0,0,0,Caatinga,SpatialV2,15,2021
1446,33,2,4,3,6,1,0,14,30,Caatinga,SpatialV2,15,2021
1447,Total,28,917,24,575,9,0,15,1568,Caatinga,SpatialV2,15,2021
1448,3,1,2,0,1,0,0,0,4,757,SpatialV2,15,1998
1449,4,4,107,0,37,2,0,0,150,757,SpatialV2,15,1998
1450,12,0,1,0,1,0,0,0,2,757,SpatialV2,15,1998
1451,21,0,32,2,91,0,0,0,125,757,SpatialV2,15,1998
1452,22,0,0,0,1,0,0,0,1,757,SpatialV2,15,1998
1453,27,0,0,0,0,0,0,0,0,757,SpatialV2,15,1998
1454,33,2,0,0,1,0,0,4,7,757,SpatialV2,15,1998
1455,Total,7,142,2,132,2,0,4,289,757,SpatialV2,15,1998
1456,3,5,15,0,1,0,0,0,21,Caatinga,SpatialV2,15,2022
1457,4,15,719,10,193,0,0,1,938,Caatinga,SpatialV2,15,2022
1458,12,0,5,4,16,0,0,1,26,Caatinga,SpatialV2,15,2022
1459,21,3,182,11,341,7,0,0,544,Caatinga,SpatialV2,15,2022
1460,22,0,2,0,5,1,0,0,8,Caatinga,SpatialV2,15,2022
1461,27,0,0,0,0,0,0,0,0,Caatinga,SpatialV2,15,2022
1462,33,2,6,1,3,1,0,18,31,Caatinga,SpatialV2,15,2022
1463,Total,25,929,26,559,9,0,20,1568,Caatinga,SpatialV2,15,2022
1464,3,5,17,0,1,0,0,0,23,Caatinga,SpatialV2,15,1985
1465,4,16,814,19,223,2,0,2,1076,Caatinga,SpatialV2,15,1985
1466,12,0,3,2,16,2,0,1,24,Caatinga,SpatialV2,15,1985
1467,21,3,142,10,246,4,0,1,406,Caatinga,SpatialV2,15,1985
1468,22,0,2,1,2,0,0,0,5,Caatinga,SpatialV2,15,1985
1469,27,0,0,0,0,0,0,0,0,Caatinga,SpatialV2,15,1985
1470,33,1,4,2,2,0,0,25,34,Caatinga,SpatialV2,15,1985
1471,Total,25,982,34,490,8,0,29,1568,Caatinga,SpatialV2,15,1985
1472,3,0,0,0,0,0,0,0,0,758,SpatialV2,15,1991
1473,4,0,64,4,24,0,0,0,92,758,SpatialV2,15,1991
1474,12,0,0,0,2,0,0,0,2,758,SpatialV2,15,1991
1475,21,1,25,4,35,0,0,0,65,758,SpatialV2,15,1991
1476,22,0,0,0,0,0,0,0,0,758,SpatialV2,15,1991
1477,27,0,0,0,0,0,0,0,0,758,SpatialV2,15,1991
1478,33,0,1,1,0,0,0,0,2,758,SpatialV2,15,1991
1479,Total,1,90,9,61,0,0,0,161,758,SpatialV2,15,1991
1480,3,1,1,0,2,0,0,0,4,757,SpatialV2,15,1994
1481,4,4,103,0,45,0,0,0,152,757,SpatialV2,15,1994
1482,12,0,0,0,2,0,0,0,2,757,SpatialV2,15,1994
1483,21,4,37,0,82,0,0,1,124,757,SpatialV2,15,1994
1484,22,0,0,0,1,0,0,0,1,757,SpatialV2,15,1994
1485,27,0,0,0,0,0,0,0,0,757,SpatialV2,15,1994
1486,33,1,1,0,0,0,0,4,6,757,SpatialV2,15,1994
1487,Total,10,142,0,132,0,0,5,289,757,SpatialV2,15,1994
1488,3,0,0,0,0,0,0,0,0,758,SpatialV2,15,1996
1489,4,0,67,2,18,1,0,0,88,758,SpatialV2,15,1996
1490,12,0,1,0,0,1,0,0,2,758,SpatialV2,15,1996
1491,21,0,30,2,36,1,0,0,69,758,SpatialV2,15,1996
1492,22,0,0,0,0,0,0,0,0,758,SpatialV2,15,1996
1493,27,0,0,0,0,0,0,0,0,758,SpatialV2,15,1996
1494,33,0,1,0,0,1,0,0,2,758,SpatialV2,15,1996
1495,Total,0,99,4,54,4,0,0,161,758,SpatialV2,15,1996
1496,3,1,1,0,2,0,0,0,4,757,SpatialV2,15,2012
1497,4,5,104,1,32,0,0,0,142,757,SpatialV2,15,2012
1498,12,0,0,0,2,0,0,0,2,757,SpatialV2,15,2012
1499,21,0,33,0,96,3,0,0,132,757,SpatialV2,15,2012
1500,22,0,1,0,1,0,0,0,2,757,SpatialV2,15,2012
1501,27,0,0,0,0,0,0,0,0,757,SpatialV2,15,2012
1502,33,0,1,0,2,0,0,4,7,757,SpatialV2,15,2012
1503,Total,6,140,1,135,3,0,4,289,757,SpatialV2,15,2012
1504,3,1,2,0,1,0,0,0,4,757,SpatialV2,15,1990
1505,4,5,105,1,41,0,0,0,152,757,SpatialV2,15,1990
1506,12,0,1,0,1,0,0,0,2,757,SpatialV2,15,1990
1507,21,2,27,0,93,1,0,1,124,757,SpatialV2,15,1990
1508,22,0,0,0,0,1,0,0,1,757,SpatialV2,15,1990
1509,27,0,0,0,0,0,0,0,0,757,SpatialV2,15,1990
1510,33,0,1,0,2,0,0,3,6,757,SpatialV2,15,1990
1511,Total,8,136,1,138,2,0,4,289,757,SpatialV2,15,1990
1512,3,1,2,0,1,0,0,0,4,757,SpatialV2,15,1985
1513,4,1,104,1,48,0,0,1,155,757,SpatialV2,15,1985
1514,12,0,0,0,2,0,0,0,2,757,SpatialV2,15,1985
1515,21,0,31,0,89,1,0,0,121,757,SpatialV2,15,1985
1516,22,0,0,0,1,0,0,0,1,757,SpatialV2,15,1985
1517,27,0,0,0,0,0,0,0,0,757,SpatialV2,15,1985
1518,33,1,1,0,1,0,0,3,6,757,SpatialV2,15,1985
1519,Total,3,138,1,142,1,0,4,289,757,SpatialV2,15,1985
